time,cstrategy,dd
2019-11-14,854.0,-1477.0
2019-11-15,,
2019-11-16,,
2019-11-17,,
2019-11-18,650.0,-1681.0
2019-11-19,603.0,-1728.0
2019-11-20,,
2019-11-21,603.0,-1728.0
2019-11-22,603.0,-1728.0
2019-11-23,,
2019-11-24,,
2019-11-25,599.0,-1732.0
2019-11-26,558.0,-1773.0
2019-11-27,790.0,-1541.0
2019-11-28,898.0,-1433.0
2019-11-29,822.0,-1509.0
2019-11-30,,
2019-12-01,,
2019-12-02,876.0,-1455.0
2019-12-03,941.0,-1390.0
2019-12-04,1008.0,-1323.0
2019-12-05,852.0,-1479.0
2019-12-06,875.0,-1456.0
2019-12-07,,
2019-12-08,,
2019-12-09,999.0,-1332.0
2019-12-10,999.0,-1332.0
2019-12-11,969.0,-1362.0
2019-12-12,921.0,-1410.0
2019-12-13,891.0,-1440.0
2019-12-14,,
2019-12-15,,
2019-12-16,898.0,-1433.0
2019-12-17,864.0,-1467.0
2019-12-18,864.0,-1467.0
2019-12-19,992.0,-1339.0
2019-12-20,976.0,-1355.0
2019-12-21,,
2019-12-22,,
2019-12-23,947.0,-1384.0
2019-12-24,,
2019-12-25,,
2019-12-26,1065.0,-1266.0
2019-12-27,744.0,-1587.0
2019-12-28,,
2019-12-29,,
2019-12-30,1123.0,-1208.0
2019-12-31,,
2020-01-01,,
2020-01-02,1410.0,-921.0
2020-01-03,1385.0,-946.0
2020-01-04,,
2020-01-05,,
2020-01-06,1385.0,-946.0
2020-01-07,1437.0,-894.0
2020-01-08,1338.0,-993.0
2020-01-09,1177.0,-1154.0
2020-01-10,1409.0,-922.0
2020-01-11,,
2020-01-12,,
2020-01-13,1575.0,-756.0
2020-01-14,1474.0,-857.0
2020-01-15,1454.0,-877.0
2020-01-16,1454.0,-877.0
2020-01-17,1259.0,-1072.0
2020-01-18,,
2020-01-19,,
2020-01-20,1312.0,-1019.0
2020-01-21,1312.0,-1019.0
2020-01-22,1198.0,-1133.0
2020-01-23,1430.0,-901.0
2020-01-24,1477.0,-854.0
2020-01-25,,
2020-01-26,,
2020-01-27,1582.0,-749.0
2020-01-28,1582.0,-749.0
2020-01-29,1507.0,-824.0
2020-01-30,1739.0,-592.0
2020-01-31,1690.0,-641.0
2020-02-01,,
2020-02-02,,
2020-02-03,1729.0,-602.0
2020-02-04,1580.0,-751.0
2020-02-05,1783.0,-548.0
2020-02-06,2015.0,-316.0
2020-02-07,1591.0,-740.0
2020-02-08,,
2020-02-09,,
2020-02-10,1532.0,-799.0
2020-02-11,1464.0,-867.0
2020-02-12,1101.0,-1230.0
2020-02-13,1057.0,-1274.0
2020-02-14,1118.0,-1213.0
2020-02-15,,
2020-02-16,,
2020-02-17,929.0,-1402.0
2020-02-18,514.0,-1817.0
2020-02-19,519.0,-1812.0
2020-02-20,519.0,-1812.0
2020-02-21,577.0,-1754.0
2020-02-22,,
2020-02-23,,
2020-02-24,,
2020-02-25,,
2020-02-26,809.0,-1522.0
2020-02-27,809.0,-1522.0
2020-02-28,1041.0,-1290.0
2020-02-29,,
2020-03-01,,
2020-03-02,1661.0,-670.0
2020-03-03,2125.0,-206.0
2020-03-04,1762.0,-569.0
2020-03-05,1994.0,-337.0
2020-03-06,2226.0,-105.0
2020-03-07,,
2020-03-08,,
2020-03-09,2095.0,-236.0
2020-03-10,2095.0,-236.0
2020-03-11,2327.0,-4.0
2020-03-12,2327.0,-4.0
2020-03-13,2791.0,0.0
2020-03-14,,
2020-03-15,,
2020-03-16,3023.0,0.0
2020-03-17,3255.0,0.0
2020-03-18,3487.0,0.0
2020-03-19,3487.0,0.0
2020-03-20,3719.0,0.0
2020-03-21,,
2020-03-22,,
2020-03-23,3225.0,-726.0
2020-03-24,2862.0,-1089.0
2020-03-25,3094.0,-857.0
2020-03-26,3558.0,-393.0
2020-03-27,3558.0,-393.0
2020-03-28,,
2020-03-29,,
2020-03-30,3497.0,-454.0
2020-03-31,4193.0,0.0
2020-04-01,3670.0,-523.0
2020-04-02,3307.0,-886.0
2020-04-03,3434.0,-759.0
2020-04-04,,
2020-04-05,,
2020-04-06,3434.0,-759.0
2020-04-07,3535.0,-658.0
2020-04-08,3535.0,-658.0
2020-04-09,3767.0,-426.0
2020-04-10,,
2020-04-11,,
2020-04-12,,
2020-04-13,4231.0,0.0
2020-04-14,4463.0,0.0
2020-04-15,4695.0,0.0
2020-04-16,4510.0,-185.0
2020-04-17,4563.0,-132.0
2020-04-18,,
2020-04-19,,
2020-04-20,4563.0,-132.0
2020-04-21,,
2020-04-22,4639.0,-56.0
2020-04-23,5103.0,0.0
2020-04-24,4972.0,-363.0
2020-04-25,,
2020-04-26,,
2020-04-27,4972.0,-363.0
2020-04-28,4818.0,-517.0
2020-04-29,5050.0,-285.0
2020-04-30,5050.0,-285.0
2020-05-01,,
2020-05-02,,
2020-05-03,,
2020-05-04,5050.0,-285.0
2020-05-05,5298.0,-37.0
2020-05-06,5207.0,-128.0
2020-05-07,5439.0,0.0
2020-05-08,5116.0,-323.0
2020-05-09,,
2020-05-10,,
2020-05-11,4604.0,-835.0
2020-05-12,4604.0,-835.0
2020-05-13,4604.0,-835.0
2020-05-14,5068.0,-371.0
2020-05-15,5142.0,-297.0
2020-05-16,,
2020-05-17,,
2020-05-18,5538.0,0.0
2020-05-19,5526.0,-12.0
2020-05-20,5526.0,-12.0
2020-05-21,5330.0,-208.0
2020-05-22,5794.0,0.0
2020-05-23,,
2020-05-24,,
2020-05-25,5507.0,-287.0
2020-05-26,5478.0,-316.0
2020-05-27,5710.0,-84.0
2020-05-28,5117.0,-677.0
2020-05-29,4777.0,-1017.0
2020-05-30,,
2020-05-31,,
2020-06-01,4792.0,-1002.0
2020-06-02,4555.0,-1239.0
2020-06-03,4736.0,-1058.0
2020-06-04,4736.0,-1058.0
2020-06-05,5200.0,-594.0
2020-06-06,,
2020-06-07,,
2020-06-08,5308.0,-486.0
2020-06-09,5342.0,-452.0
2020-06-10,5579.0,-215.0
2020-06-11,,
2020-06-12,5579.0,-215.0
2020-06-13,,
2020-06-14,,
2020-06-15,6275.0,0.0
2020-06-16,6161.0,-114.0
2020-06-17,6393.0,0.0
2020-06-18,6610.0,0.0
2020-06-19,6610.0,0.0
2020-06-20,,
2020-06-21,,
2020-06-22,6686.0,0.0
2020-06-23,7092.0,0.0
2020-06-24,7179.0,0.0
2020-06-25,7342.0,0.0
2020-06-26,7574.0,0.0
2020-06-27,,
2020-06-28,,
2020-06-29,7686.0,0.0
2020-06-30,7846.0,0.0
2020-07-01,7682.0,-164.0
2020-07-02,7682.0,-164.0
2020-07-03,7799.0,-47.0
2020-07-04,,
2020-07-05,,
2020-07-06,7799.0,-47.0
2020-07-07,7799.0,-47.0
2020-07-08,7799.0,-47.0
2020-07-09,7799.0,-47.0
2020-07-10,7688.0,-158.0
2020-07-11,,
2020-07-12,,
2020-07-13,8152.0,0.0
2020-07-14,8282.0,0.0
2020-07-15,8064.0,-218.0
2020-07-16,7986.0,-296.0
2020-07-17,8152.0,-130.0
2020-07-18,,
2020-07-19,,
2020-07-20,8187.0,-95.0
2020-07-21,8187.0,-95.0
2020-07-22,8086.0,-196.0
2020-07-23,8550.0,0.0
2020-07-24,8422.0,-128.0
2020-07-25,,
2020-07-26,,
2020-07-27,8422.0,-128.0
2020-07-28,8320.0,-230.0
2020-07-29,8160.0,-390.0
2020-07-30,8160.0,-390.0
2020-07-31,8226.0,-324.0
2020-08-01,,
2020-08-02,,
2020-08-03,8149.0,-401.0
2020-08-04,8282.0,-268.0
2020-08-05,8282.0,-268.0
2020-08-06,8282.0,-268.0
2020-08-07,8301.0,-249.0
2020-08-08,,
2020-08-09,,
2020-08-10,8170.0,-380.0
2020-08-11,7807.0,-743.0
2020-08-12,7504.0,-1046.0
2020-08-13,7968.0,-582.0
2020-08-14,7926.0,-624.0
2020-08-15,,
2020-08-16,,
2020-08-17,8390.0,-160.0
2020-08-18,8390.0,-160.0
2020-08-19,8614.0,0.0
2020-08-20,8576.0,-38.0
2020-08-21,8370.0,-244.0
2020-08-22,,
2020-08-23,,
2020-08-24,8452.0,-162.0
2020-08-25,8452.0,-162.0
2020-08-26,8684.0,0.0
2020-08-27,8684.0,0.0
2020-08-28,8627.0,-57.0
2020-08-29,,
2020-08-30,,
2020-08-31,8859.0,0.0
2020-09-01,8912.0,0.0
2020-09-02,8709.0,-203.0
2020-09-03,8689.0,-223.0
2020-09-04,8921.0,0.0
2020-09-05,,
2020-09-06,,
2020-09-07,,
2020-09-08,8831.0,-90.0
2020-09-09,8954.0,0.0
2020-09-10,9418.0,0.0
2020-09-11,9539.0,0.0
2020-09-12,,
2020-09-13,,
2020-09-14,9623.0,0.0
2020-09-15,9593.0,-30.0
2020-09-16,9434.0,-189.0
2020-09-17,9349.0,-274.0
2020-09-18,9502.0,-121.0
2020-09-19,,
2020-09-20,,
2020-09-21,9596.0,-27.0
2020-09-22,9596.0,-27.0
2020-09-23,9362.0,-261.0
2020-09-24,9231.0,-392.0
2020-09-25,9445.0,-178.0
2020-09-26,,
2020-09-27,,
2020-09-28,9909.0,0.0
2020-09-29,10123.0,0.0
2020-09-30,10058.0,-101.0
2020-10-01,10290.0,0.0
2020-10-02,10290.0,0.0
2020-10-03,,
2020-10-04,,
2020-10-05,10380.0,0.0
2020-10-06,10516.0,0.0
2020-10-07,10461.0,-55.0
2020-10-08,10461.0,-55.0
2020-10-09,10520.0,0.0
2020-10-10,,
2020-10-11,,
2020-10-12,,
2020-10-13,10530.0,0.0
2020-10-14,10538.0,0.0
2020-10-15,10478.0,-60.0
2020-10-16,10425.0,-113.0
2020-10-17,,
2020-10-18,,
2020-10-19,10425.0,-113.0
2020-10-20,10534.0,-4.0
2020-10-21,10293.0,-245.0
2020-10-22,10388.0,-150.0
2020-10-23,10343.0,-195.0
2020-10-24,,
2020-10-25,,
2020-10-26,10575.0,0.0
2020-10-27,11039.0,0.0
2020-10-28,11271.0,0.0
2020-10-29,11735.0,0.0
2020-10-30,11704.0,-31.0
2020-10-31,,
2020-11-01,,
2020-11-02,,
2020-11-03,11704.0,-31.0
2020-11-04,11812.0,0.0
2020-11-05,11725.0,-221.0
2020-11-06,11725.0,-221.0
2020-11-07,,
2020-11-08,,
2020-11-09,11754.0,-192.0
2020-11-10,11708.0,-238.0
2020-11-11,11708.0,-238.0
2020-11-12,12172.0,0.0
2020-11-13,12583.0,0.0
2020-11-14,,
2020-11-15,,
2020-11-16,12771.0,0.0
2020-11-17,12741.0,-30.0
2020-11-18,12460.0,-311.0
2020-11-19,12265.0,-506.0
2020-11-20,12291.0,-480.0
2020-11-21,,
2020-11-22,,
2020-11-23,12187.0,-584.0
2020-11-24,12562.0,-209.0
2020-11-25,12594.0,-177.0
2020-11-26,12557.0,-214.0
2020-11-27,12512.0,-259.0
2020-11-28,,
2020-11-29,,
2020-11-30,12495.0,-276.0
2020-12-01,12520.0,-251.0
2020-12-02,12608.0,-163.0
2020-12-03,12239.0,-532.0
2020-12-04,12239.0,-532.0
2020-12-05,,
2020-12-06,,
2020-12-07,11876.0,-895.0
2020-12-08,12108.0,-663.0
2020-12-09,12108.0,-663.0
2020-12-10,11929.0,-842.0
2020-12-11,12045.0,-726.0
2020-12-12,,
2020-12-13,,
2020-12-14,11855.0,-916.0
2020-12-15,11874.0,-897.0
2020-12-16,11511.0,-1260.0
2020-12-17,11511.0,-1260.0
2020-12-18,11666.0,-1105.0
2020-12-19,,
2020-12-20,,
2020-12-21,11581.0,-1190.0
2020-12-22,11444.0,-1327.0
2020-12-23,11330.0,-1441.0
2020-12-24,,
2020-12-25,,
2020-12-26,,
2020-12-27,,
2020-12-28,11462.0,-1309.0
2020-12-29,11462.0,-1309.0
2020-12-30,11510.0,-1261.0
2020-12-31,,
2021-01-01,,
2021-01-02,,
2021-01-03,,
2021-01-04,11556.0,-1215.0
2021-01-05,11788.0,-983.0
2021-01-06,11688.0,-1083.0
2021-01-07,11557.0,-1214.0
2021-01-08,11789.0,-982.0
2021-01-09,,
2021-01-10,,
2021-01-11,11789.0,-982.0
2021-01-12,11836.0,-935.0
2021-01-13,11607.0,-1164.0
2021-01-14,11536.0,-1235.0
2021-01-15,11307.0,-1464.0
2021-01-16,,
2021-01-17,,
2021-01-18,11506.0,-1265.0
2021-01-19,11528.0,-1243.0
2021-01-20,11410.0,-1361.0
2021-01-21,11271.0,-1500.0
2021-01-22,11271.0,-1500.0
2021-01-23,,
2021-01-24,,
2021-01-25,,
2021-01-26,11503.0,-1268.0
2021-01-27,11140.0,-1631.0
2021-01-28,11446.0,-1325.0
2021-01-29,11910.0,-861.0
2021-01-30,,
2021-01-31,,
2021-02-01,12021.0,-750.0
2021-02-02,11846.0,-925.0
2021-02-03,11781.0,-990.0
2021-02-04,11781.0,-990.0
2021-02-05,11745.0,-1026.0
2021-02-06,,
2021-02-07,,
2021-02-08,11745.0,-1026.0
2021-02-09,11818.0,-953.0
2021-02-10,11818.0,-953.0
2021-02-11,12282.0,-489.0
2021-02-12,12358.0,-413.0
2021-02-13,,
2021-02-14,,
2021-02-15,,
2021-02-16,,
2021-02-17,12213.0,-558.0
2021-02-18,12221.0,-550.0
2021-02-19,12158.0,-613.0
2021-02-20,,
2021-02-21,,
2021-02-22,12390.0,-381.0
2021-02-23,12647.0,-124.0
2021-02-24,12659.0,-112.0
2021-02-25,12891.0,0.0
2021-02-26,12891.0,0.0
2021-02-27,,
2021-02-28,,
2021-03-01,12891.0,0.0
2021-03-02,11802.0,-1089.0
2021-03-03,12034.0,-857.0
2021-03-04,11671.0,-1220.0
2021-03-05,11308.0,-1583.0
2021-03-06,,
2021-03-07,,
2021-03-08,11540.0,-1351.0
2021-03-09,11540.0,-1351.0
2021-03-10,12004.0,-887.0
2021-03-11,12236.0,-655.0
2021-03-12,12232.0,-659.0
2021-03-13,,
2021-03-14,,
2021-03-15,12339.0,-552.0
2021-03-16,12292.0,-599.0
2021-03-17,12756.0,-135.0
2021-03-18,12625.0,-266.0
2021-03-19,12643.0,-248.0
2021-03-20,,
2021-03-21,,
2021-03-22,12403.0,-488.0
2021-03-23,12403.0,-488.0
2021-03-24,12040.0,-851.0
2021-03-25,12030.0,-861.0
2021-03-26,12262.0,-629.0
2021-03-27,,
2021-03-28,,
2021-03-29,12335.0,-556.0
2021-03-30,12335.0,-556.0
2021-03-31,12287.0,-604.0
2021-04-01,12481.0,-410.0
2021-04-02,,
2021-04-03,,
2021-04-04,,
2021-04-05,12359.0,-532.0
2021-04-06,12331.0,-560.0
2021-04-07,12449.0,-442.0
2021-04-08,12328.0,-563.0
2021-04-09,12328.0,-563.0
2021-04-10,,
2021-04-11,,
2021-04-12,12254.0,-637.0
2021-04-13,12254.0,-637.0
2021-04-14,12203.0,-688.0
2021-04-15,12140.0,-751.0
2021-04-16,12088.0,-803.0
2021-04-17,,
2021-04-18,,
2021-04-19,12192.0,-699.0
2021-04-20,12305.0,-586.0
2021-04-21,,
2021-04-22,12248.0,-643.0
2021-04-23,12334.0,-557.0
2021-04-24,,
2021-04-25,,
2021-04-26,12334.0,-557.0
2021-04-27,12555.0,-336.0
2021-04-28,12706.0,-185.0
2021-04-29,12663.0,-228.0
2021-04-30,12433.0,-458.0
2021-05-01,,
2021-05-02,,
2021-05-03,12433.0,-458.0
2021-05-04,12385.0,-506.0
2021-05-05,12385.0,-506.0
2021-05-06,12128.0,-763.0
2021-05-07,12128.0,-763.0
2021-05-08,,
2021-05-09,,
2021-05-10,11885.0,-1006.0
2021-05-11,11510.0,-1381.0
2021-05-12,11658.0,-1233.0
2021-05-13,11532.0,-1359.0
2021-05-14,11445.0,-1446.0
2021-05-15,,
2021-05-16,,
2021-05-17,11297.0,-1594.0
2021-05-18,11237.0,-1654.0
2021-05-19,11267.0,-1624.0
2021-05-20,11145.0,-1746.0
2021-05-21,10838.0,-2053.0
2021-05-22,,
2021-05-23,,
2021-05-24,11059.0,-1832.0
2021-05-25,11124.0,-1767.0
2021-05-26,11124.0,-1767.0
2021-05-27,10825.0,-2066.0
2021-05-28,10870.0,-2021.0
2021-05-29,,
2021-05-30,,
2021-05-31,10831.0,-2060.0
2021-06-01,10831.0,-2060.0
2021-06-02,10831.0,-2060.0
2021-06-03,,
2021-06-04,10831.0,-2060.0
2021-06-05,,
2021-06-06,,
2021-06-07,10831.0,-2060.0
2021-06-08,10912.0,-1979.0
2021-06-09,11076.0,-1815.0
2021-06-10,10883.0,-2008.0
2021-06-11,10766.0,-2125.0
2021-06-12,,
2021-06-13,,
2021-06-14,10871.0,-2020.0
2021-06-15,10913.0,-1978.0
2021-06-16,10187.0,-2704.0
2021-06-17,10187.0,-2704.0
2021-06-18,10158.0,-2733.0
2021-06-19,,
2021-06-20,,
2021-06-21,10017.0,-2874.0
2021-06-22,10017.0,-2874.0
2021-06-23,10481.0,-2410.0
2021-06-24,10481.0,-2410.0
2021-06-25,10945.0,-1946.0
2021-06-26,,
2021-06-27,,
2021-06-28,10884.0,-2007.0
2021-06-29,10671.0,-2220.0
2021-06-30,10671.0,-2220.0
2021-07-01,10671.0,-2220.0
2021-07-02,10671.0,-2220.0
2021-07-03,,
2021-07-04,,
2021-07-05,10636.0,-2255.0
2021-07-06,10797.0,-2094.0
2021-07-07,10866.0,-2025.0
2021-07-08,10866.0,-2025.0
2021-07-09,,
2021-07-10,,
2021-07-11,,
2021-07-12,10866.0,-2025.0
2021-07-13,11330.0,-1561.0
2021-07-14,11259.0,-1632.0
2021-07-15,11232.0,-1659.0
2021-07-16,11696.0,-1195.0
2021-07-17,,
2021-07-18,,
2021-07-19,11493.0,-1398.0
2021-07-20,11457.0,-1434.0
2021-07-21,11499.0,-1392.0
2021-07-22,11565.0,-1326.0
2021-07-23,11641.0,-1250.0
2021-07-24,,
2021-07-25,,
2021-07-26,11672.0,-1219.0
2021-07-27,11566.0,-1325.0
2021-07-28,11628.0,-1263.0
2021-07-29,11596.0,-1295.0
2021-07-30,12060.0,-831.0
2021-07-31,,
2021-08-01,,
2021-08-02,11697.0,-1194.0
2021-08-03,11729.0,-1162.0
2021-08-04,11729.0,-1162.0
2021-08-05,12425.0,-466.0
2021-08-06,12419.0,-472.0
2021-08-07,,
2021-08-08,,
2021-08-09,12386.0,-505.0
2021-08-10,12712.0,-179.0
2021-08-11,12635.0,-256.0
2021-08-12,12466.0,-425.0
2021-08-13,12466.0,-425.0
2021-08-14,,
2021-08-15,,
2021-08-16,12247.0,-644.0
2021-08-17,12479.0,-412.0
2021-08-18,12711.0,-180.0
2021-08-19,13095.0,0.0
2021-08-20,13224.0,0.0
2021-08-21,,
2021-08-22,,
2021-08-23,13199.0,-25.0
2021-08-24,13064.0,-160.0
2021-08-25,12820.0,-404.0
2021-08-26,13052.0,-172.0
