time,time_ent,type,position_id,magic,price_ent,volume,posi,time_ext,price_ext,profit,comment,delta_t,pts_final_demo,pts_final_real,lucro,cstrategy_2
2023-09-12 17:48:00,2023-09-12 17:50:00,1,2768530257,3,119115.0,1.0,short,2023-09-12 17:54:51,119065.0,10.0,,4.85,50.0,50.0,9.5,-79.5
2023-09-12 17:52:00,2023-09-12 17:54:00,1,2768531752,3,119075.0,1.0,short,2023-09-12 17:54:51,119065.0,2.0,,0.85,10.0,10.0,1.5,-78.0
2023-09-13 12:12:00,2023-09-13 12:14:00,0,2769154289,3,120615.0,1.0,long,2023-09-13 17:54:49,119390.0,-245.0,,340.81666666666666,1225.0,-1225.0,-245.5,-323.5
2023-09-13 12:50:00,2023-09-13 12:52:00,1,2769327613,3,120230.0,1.0,short,2023-09-13 17:54:49,119400.0,166.0,,302.81666666666666,830.0,830.0,165.5,-158.0
2023-09-13 13:16:00,2023-09-13 13:18:00,1,2769451777,3,120185.0,1.0,short,2023-09-13 17:54:49,119400.0,157.0,,276.81666666666666,785.0,785.0,156.5,-1.5
2023-09-13 13:26:00,2023-09-13 13:28:00,0,2769509693,3,120330.0,1.0,long,2023-09-13 17:54:49,119390.0,-188.0,,266.81666666666666,940.0,-940.0,-188.5,-190.0
2023-09-13 13:40:00,2023-09-13 13:42:00,1,2769589382,3,120110.0,1.0,short,2023-09-13 17:54:49,119400.0,142.0,,252.81666666666666,710.0,710.0,141.5,-48.5
2023-09-13 13:56:00,2023-09-13 13:58:00,0,2769664491,3,120205.0,1.0,long,2023-09-13 17:54:49,119390.0,-163.0,,236.81666666666666,815.0,-815.0,-163.5,-212.0
2023-09-13 16:44:00,2023-09-13 16:46:00,1,2770655841,3,119430.0,1.0,short,2023-09-13 17:54:49,119395.0,7.0,,68.81666666666666,35.0,35.0,6.5,-205.5
2023-09-13 16:58:00,2023-09-13 17:00:00,0,2770731574,3,119570.0,1.0,long,2023-09-13 17:54:50,119390.0,-36.0,,54.833333333333336,180.0,-180.0,-36.5,-242.0
2023-09-13 17:48:00,2023-09-13 17:50:00,1,2770749273,3,119415.0,1.0,short,2023-09-13 17:54:50,119405.0,2.0,,4.833333333333333,10.0,10.0,1.5,-240.5
2023-09-14 12:00:00,2023-09-14 12:02:00,1,2771439855,3,120365.0,1.0,short,2023-09-14 17:54:49,120415.0,-10.0,,352.81666666666666,50.0,-50.0,-10.5,-251.0
2023-09-14 12:52:00,2023-09-14 12:53:59,1,2771649303,3,120225.0,1.0,short,2023-09-14 17:54:49,120415.0,-38.0,,300.8333333333333,190.0,-190.0,-38.5,-289.5
2023-09-14 12:56:00,2023-09-14 12:58:00,0,2771665729,3,120335.0,1.0,long,2023-09-14 17:54:49,120405.0,14.0,,296.81666666666666,70.0,70.0,13.5,-276.0
2023-09-14 13:02:00,2023-09-14 13:04:00,0,2771689236,3,120365.0,1.0,long,2023-09-14 17:54:49,120405.0,8.0,,290.81666666666666,40.0,40.0,7.5,-268.5
2023-09-14 13:50:00,2023-09-14 13:52:00,0,2771844110,3,120440.0,1.0,long,2023-09-14 17:54:49,120405.0,-7.0,,242.81666666666666,35.0,-35.0,-7.5,-276.0
2023-09-14 16:02:00,2023-09-14 16:04:00,0,2772400594,3,120825.0,1.0,long,2023-09-14 17:54:49,120405.0,-84.0,,110.81666666666666,420.0,-420.0,-84.5,-360.5
2023-09-14 16:26:00,2023-09-14 16:28:00,1,2772541101,3,120730.0,1.0,short,2023-09-14 17:54:50,120420.0,62.0,,86.83333333333333,310.0,310.0,61.5,-299.0
2023-09-14 16:54:00,2023-09-14 16:56:00,1,2772712341,3,120585.0,1.0,short,2023-09-14 17:54:50,120420.0,33.0,,58.833333333333336,165.0,165.0,32.5,-266.5
2023-09-14 17:34:00,2023-09-14 17:36:00,1,2772726017,3,120465.0,1.0,short,2023-09-14 17:54:50,120425.0,8.0,,18.833333333333332,40.0,40.0,7.5,-259.0
2023-09-14 17:40:00,2023-09-14 17:42:00,1,2772729152,3,120425.0,1.0,short,2023-09-14 17:54:50,120425.0,0.0,,12.833333333333334,0.0,0.0,-0.5,-259.5
2023-09-15 12:32:00,2023-09-15 12:34:00,1,2773392348,3,120195.0,1.0,short,2023-09-15 17:54:51,119990.0,41.0,,320.85,205.0,205.0,40.5,-219.0
2023-09-15 12:48:00,2023-09-15 12:50:00,0,2773457392,3,120290.0,1.0,long,2023-09-15 17:54:51,119985.0,-61.0,,304.85,305.0,-305.0,-61.5,-280.5
2023-09-15 13:16:00,2023-09-15 13:18:00,1,2773565132,3,120205.0,1.0,short,2023-09-15 17:54:51,119990.0,43.0,,276.85,215.0,215.0,42.5,-238.0
2023-09-15 13:36:00,2023-09-15 13:37:59,0,2773633131,3,120270.0,1.0,long,2023-09-15 17:54:51,119985.0,-57.0,,256.8666666666667,285.0,-285.0,-57.5,-295.5
2023-09-15 13:56:00,2023-09-15 13:57:59,1,2773698611,3,120185.0,1.0,short,2023-09-15 17:54:51,119990.0,39.0,,236.86666666666667,195.0,195.0,38.5,-257.0
2023-09-15 16:00:00,2023-09-15 16:02:00,1,2774264210,3,120115.0,1.0,short,2023-09-15 17:54:51,119990.0,25.0,,112.85,125.0,125.0,24.5,-232.5
2023-09-15 16:32:00,2023-09-15 16:34:01,1,2774441525,3,119870.0,1.0,short,2023-09-15 17:54:51,119990.0,-24.0,,80.83333333333333,120.0,-120.0,-24.5,-257.0
2023-09-15 17:14:00,2023-09-15 17:16:00,1,2774569143,3,119855.0,1.0,short,2023-09-15 17:54:51,119990.0,-27.0,,38.85,135.0,-135.0,-27.5,-284.5
2023-09-15 17:18:00,2023-09-15 17:20:00,1,2774570138,3,119815.0,1.0,short,2023-09-15 17:54:51,119990.0,-35.0,,34.85,175.0,-175.0,-35.5,-320.0
2023-09-15 17:36:00,2023-09-15 17:38:00,0,2774575867,3,119900.0,1.0,long,2023-09-15 17:54:51,119985.0,17.0,,16.85,85.0,85.0,16.5,-303.5
2023-09-15 17:40:00,2023-09-15 17:42:00,0,2774577175,3,119925.0,1.0,long,2023-09-15 17:54:51,119985.0,12.0,,12.85,60.0,60.0,11.5,-292.0
2023-09-15 17:44:00,2023-09-15 17:46:00,0,2774578660,3,119970.0,1.0,long,2023-09-15 17:54:51,119985.0,3.0,,8.85,15.0,15.0,2.5,-289.5
2023-09-15 17:48:00,2023-09-15 17:50:00,0,2774580417,3,120035.0,1.0,long,2023-09-15 17:54:51,119985.0,-10.0,,4.85,50.0,-50.0,-10.5,-300.0
2023-09-18 12:00:00,2023-09-18 12:01:59,1,2775253953,3,120250.0,1.0,short,2023-09-18 17:54:50,119565.0,137.0,,352.85,685.0,685.0,136.5,-163.5
2023-09-18 12:12:00,2023-09-18 12:14:00,1,2775303723,3,120205.0,1.0,short,2023-09-18 17:54:50,119565.0,128.0,,340.8333333333333,640.0,640.0,127.5,-36.0
2023-09-18 12:26:00,2023-09-18 12:27:59,0,2775360957,3,120410.0,1.0,long,2023-09-18 17:54:50,119555.0,-171.0,,326.85,855.0,-855.0,-171.5,-207.5
2023-09-18 13:08:00,2023-09-18 13:10:00,1,2775513966,3,120165.0,1.0,short,2023-09-18 17:54:50,119565.0,120.0,,284.8333333333333,600.0,600.0,119.5,-88.0
2023-09-18 13:18:00,2023-09-18 13:20:00,1,2775551324,3,120010.0,1.0,short,2023-09-18 17:54:50,119565.0,89.0,,274.8333333333333,445.0,445.0,88.5,0.5
2023-09-18 16:18:00,2023-09-18 16:20:00,1,2776218932,3,119295.0,1.0,short,2023-09-18 17:54:50,119565.0,-54.0,,94.83333333333333,270.0,-270.0,-54.5,-54.0
2023-09-18 17:00:00,2023-09-18 17:02:00,0,2776407948,3,119500.0,1.0,long,2023-09-18 17:54:50,119555.0,11.0,,52.833333333333336,55.0,55.0,10.5,-43.5
2023-09-18 17:04:00,2023-09-18 17:06:00,1,2776409487,3,119385.0,1.0,short,2023-09-18 17:54:50,119560.0,-35.0,,48.833333333333336,175.0,-175.0,-35.5,-79.0
2023-09-18 17:30:00,2023-09-18 17:32:00,0,2776418679,3,119480.0,1.0,long,2023-09-18 17:54:50,119555.0,15.0,,22.833333333333332,75.0,75.0,14.5,-64.5
2023-09-18 17:48:00,2023-09-18 17:50:00,0,2776426011,3,119515.0,1.0,long,2023-09-18 17:54:50,119555.0,8.0,,4.833333333333333,40.0,40.0,7.5,-57.0
2023-09-19 12:42:00,2023-09-19 12:44:00,1,2777084702,3,119010.0,1.0,short,2023-09-19 17:54:51,118900.0,22.0,,310.85,110.0,110.0,21.5,-35.5
2023-09-19 13:14:00,2023-09-19 13:16:00,0,2777190813,3,119075.0,1.0,long,2023-09-19 17:54:51,118890.0,-37.0,,278.85,185.0,-185.0,-37.5,-73.0
2023-09-19 13:36:00,2023-09-19 13:38:00,1,2777264382,3,118985.0,1.0,short,2023-09-19 17:54:51,118900.0,17.0,,256.85,85.0,85.0,16.5,-56.5
2023-09-19 16:00:00,2023-09-19 16:02:00,1,2777846916,3,118930.0,1.0,short,2023-09-19 17:54:51,118900.0,6.0,,112.85,30.0,30.0,5.5,-51.0
2023-09-19 16:16:00,2023-09-19 16:18:00,1,2777925483,3,118695.0,1.0,short,2023-09-19 17:54:51,118900.0,-41.0,,96.85,205.0,-205.0,-41.5,-92.5
2023-09-19 16:32:00,2023-09-19 16:34:00,0,2778002556,3,118780.0,1.0,long,2023-09-19 17:54:51,118890.0,22.0,,80.85,110.0,110.0,21.5,-71.0
2023-09-19 16:44:00,2023-09-19 16:46:20,0,2778071403,3,118825.0,1.0,long,2023-09-19 17:54:51,118890.0,13.0,,68.51666666666667,65.0,65.0,12.5,-58.5
2023-09-19 17:18:00,2023-09-19 17:20:00,1,2778138623,3,118730.0,1.0,short,2023-09-19 17:54:51,118905.0,-35.0,,34.85,175.0,-175.0,-35.5,-94.0
2023-09-19 17:34:00,2023-09-19 17:36:00,0,2778143961,3,118780.0,1.0,long,2023-09-19 17:54:51,118890.0,22.0,,18.85,110.0,110.0,21.5,-72.5
2023-09-20 12:10:00,2023-09-20 12:12:00,0,2778839926,3,120375.0,1.0,long,2023-09-20 17:54:51,119590.0,-157.0,,342.85,785.0,-785.0,-157.5,-230.0
2023-09-20 12:54:00,2023-09-20 12:56:00,0,2779029414,3,120250.0,1.0,long,2023-09-20 17:54:51,119590.0,-132.0,,298.85,660.0,-660.0,-132.5,-362.5
2023-09-20 13:16:00,2023-09-20 13:18:00,0,2779108076,3,120250.0,1.0,long,2023-09-20 17:54:51,119590.0,-132.0,,276.85,660.0,-660.0,-132.5,-495.0
2023-09-20 13:28:00,2023-09-20 13:30:00,0,2779151685,3,120295.0,1.0,long,2023-09-20 17:54:51,119590.0,-141.0,,264.85,705.0,-705.0,-141.5,-636.5
2023-09-20 13:42:00,2023-09-20 13:44:00,0,2779207830,3,120340.0,1.0,long,2023-09-20 17:54:51,119590.0,-150.0,,250.85,750.0,-750.0,-150.5,-787.0
2023-09-20 16:12:00,2023-09-20 16:14:00,1,2779972902,3,120115.0,1.0,short,2023-09-20 17:54:51,119595.0,104.0,,100.85,520.0,520.0,103.5,-683.5
2023-09-20 16:16:00,2023-09-20 16:18:00,1,2779997199,3,120040.0,1.0,short,2023-09-20 17:54:51,119595.0,89.0,,96.85,445.0,445.0,88.5,-595.0
2023-09-20 16:32:00,2023-09-20 16:34:00,1,2780104909,3,119890.0,1.0,short,2023-09-20 17:54:52,119595.0,59.0,,80.86666666666666,295.0,295.0,58.5,-536.5
2023-09-20 17:00:00,2023-09-20 17:02:00,1,2780296489,3,119650.0,1.0,short,2023-09-20 17:54:52,119595.0,11.0,,52.86666666666667,55.0,55.0,10.5,-526.0
2023-09-20 17:18:00,2023-09-20 17:20:00,1,2780302000,3,119505.0,1.0,short,2023-09-20 17:54:52,119595.0,-18.0,,34.86666666666667,90.0,-90.0,-18.5,-544.5
2023-09-20 17:24:00,2023-09-20 17:26:00,1,2780303544,3,119450.0,1.0,short,2023-09-20 17:54:52,119595.0,-29.0,,28.866666666666667,145.0,-145.0,-29.5,-574.0
2023-09-20 17:34:00,2023-09-20 17:36:00,0,2780309157,3,119580.0,1.0,long,2023-09-20 17:54:52,119595.0,3.0,,18.866666666666667,15.0,15.0,2.5,-571.5
2023-09-21 12:00:00,2023-09-21 12:02:00,0,2780964497,3,117535.0,1.0,long,2023-09-21 17:54:50,116855.0,-136.0,,352.8333333333333,680.0,-680.0,-136.5,-708.0
2023-09-21 13:06:00,2023-09-21 13:08:00,0,2781174107,3,117575.0,1.0,long,2023-09-21 17:54:50,116850.0,-145.0,,286.8333333333333,725.0,-725.0,-145.5,-853.5
2023-09-21 13:24:00,2023-09-21 13:26:00,1,2781237895,3,117485.0,1.0,short,2023-09-21 17:54:50,116860.0,125.0,,268.8333333333333,625.0,625.0,124.5,-729.0
2023-09-21 13:44:00,2023-09-21 13:46:00,0,2781307708,3,117670.0,1.0,long,2023-09-21 17:54:50,116850.0,-164.0,,248.83333333333334,820.0,-820.0,-164.5,-893.5
2023-09-21 16:12:00,2023-09-21 16:14:00,1,2781996662,3,117235.0,1.0,short,2023-09-21 17:54:50,116860.0,75.0,,100.83333333333333,375.0,375.0,74.5,-819.0
2023-09-21 16:28:00,2023-09-21 16:30:00,1,2782080679,3,117020.0,1.0,short,2023-09-21 17:54:51,116865.0,31.0,,84.85,155.0,155.0,30.5,-788.5
2023-09-21 17:06:00,2023-09-21 17:08:00,0,2782246222,3,116995.0,1.0,long,2023-09-21 17:54:51,116860.0,-27.0,,46.85,135.0,-135.0,-27.5,-816.0
2023-09-21 17:42:00,2023-09-21 17:44:00,1,2782258492,3,116900.0,1.0,short,2023-09-21 17:54:51,116865.0,7.0,,10.85,35.0,35.0,6.5,-809.5
2023-09-22 12:00:00,2023-09-22 12:02:00,1,2782792449,3,117355.0,1.0,short,2023-09-22 17:54:51,117110.0,49.0,,352.85,245.0,245.0,48.5,-761.0
2023-09-22 12:26:00,2023-09-22 12:27:59,0,2782875956,3,117455.0,1.0,long,2023-09-22 17:54:51,117100.0,-71.0,,326.8666666666667,355.0,-355.0,-71.5,-832.5
2023-09-22 13:00:00,2023-09-22 13:02:00,1,2782973100,3,117300.0,1.0,short,2023-09-22 17:54:51,117110.0,38.0,,292.85,190.0,190.0,37.5,-795.0
2023-09-22 13:16:00,2023-09-22 13:18:00,0,2783015680,3,117380.0,1.0,long,2023-09-22 17:54:51,117100.0,-56.0,,276.85,280.0,-280.0,-56.5,-851.5
2023-09-22 13:32:00,2023-09-22 13:34:00,0,2783057415,3,117445.0,1.0,long,2023-09-22 17:54:51,117100.0,-69.0,,260.85,345.0,-345.0,-69.5,-921.0
2023-09-22 16:22:00,2023-09-22 16:24:00,0,2783680360,3,117185.0,1.0,long,2023-09-22 17:54:51,117100.0,-17.0,,90.85,85.0,-85.0,-17.5,-938.5
2023-09-22 16:30:00,2023-09-22 16:32:00,1,2783725881,3,117010.0,1.0,short,2023-09-22 17:54:51,117105.0,-19.0,,82.85,95.0,-95.0,-19.5,-958.0
2023-09-22 17:10:00,2023-09-22 17:12:00,0,2783861785,3,116950.0,1.0,long,2023-09-22 17:54:51,117105.0,31.0,,42.85,155.0,155.0,30.5,-927.5
2023-09-22 17:14:00,2023-09-22 17:16:00,0,2783862673,3,116980.0,1.0,long,2023-09-22 17:54:51,117105.0,25.0,,38.85,125.0,125.0,24.5,-903.0
2023-09-22 17:28:00,2023-09-22 17:30:00,1,2783866154,3,116920.0,1.0,short,2023-09-22 17:54:52,117110.0,-38.0,,24.866666666666667,190.0,-190.0,-38.5,-941.5
2023-09-22 17:48:00,2023-09-22 17:50:00,0,2783874730,3,117060.0,1.0,long,2023-09-22 17:54:52,117105.0,9.0,,4.866666666666666,45.0,45.0,8.5,-933.0
2023-09-25 12:08:00,2023-09-25 12:10:00,0,2784401816,3,116635.0,1.0,long,2023-09-25 17:54:50,117105.0,94.0,,344.8333333333333,470.0,470.0,93.5,-839.5
2023-09-25 12:28:00,2023-09-25 12:30:00,1,2784464983,3,116585.0,1.0,short,2023-09-25 17:54:50,117115.0,-106.0,,324.8333333333333,530.0,-530.0,-106.5,-946.0
2023-09-25 13:04:00,2023-09-25 13:06:00,0,2784571807,3,116745.0,1.0,long,2023-09-25 17:54:50,117105.0,72.0,,288.8333333333333,360.0,360.0,71.5,-874.5
2023-09-25 13:42:00,2023-09-25 13:44:00,0,2784688477,3,116620.0,1.0,long,2023-09-25 17:54:50,117105.0,97.0,,250.83333333333334,485.0,485.0,96.5,-778.0
2023-09-25 13:48:00,2023-09-25 13:49:59,1,2784706965,3,116480.0,1.0,short,2023-09-25 17:54:50,117115.0,-127.0,,244.85,635.0,-635.0,-127.5,-905.5
2023-09-25 16:02:00,2023-09-25 16:03:59,1,2785165060,3,116460.0,1.0,short,2023-09-25 17:54:50,117120.0,-132.0,,110.85,660.0,-660.0,-132.5,-1038.0
2023-09-25 16:14:00,2023-09-25 16:16:00,0,2785215379,3,116600.0,1.0,long,2023-09-25 17:54:50,117105.0,101.0,,98.83333333333333,505.0,505.0,100.5,-937.5
2023-09-25 16:38:00,2023-09-25 16:40:00,0,2785345369,3,116670.0,1.0,long,2023-09-25 17:54:50,117105.0,87.0,,74.83333333333333,435.0,435.0,86.5,-851.0
2023-09-25 16:54:00,2023-09-25 16:55:59,0,2785437817,3,116710.0,1.0,long,2023-09-25 17:54:50,117105.0,79.0,,58.85,395.0,395.0,78.5,-772.5
2023-09-25 17:14:00,2023-09-25 17:16:00,0,2785443666,3,116860.0,1.0,long,2023-09-25 17:54:50,117105.0,49.0,,38.833333333333336,245.0,245.0,48.5,-724.0
2023-09-26 13:12:00,2023-09-26 13:14:01,0,2786210892,3,115730.0,1.0,long,2023-09-26 17:54:51,114850.0,-176.0,,280.8333333333333,880.0,-880.0,-176.5,-900.5
2023-09-26 13:30:00,2023-09-26 13:32:00,1,2786268943,3,115565.0,1.0,short,2023-09-26 17:54:51,114855.0,142.0,,262.85,710.0,710.0,141.5,-759.0
2023-09-26 16:10:00,2023-09-26 16:12:00,0,2786923132,3,115210.0,1.0,long,2023-09-26 17:54:51,114850.0,-72.0,,102.85,360.0,-360.0,-72.5,-831.5
2023-09-26 16:14:00,2023-09-26 16:15:59,1,2786939909,3,115080.0,1.0,short,2023-09-26 17:54:51,114860.0,44.0,,98.86666666666666,220.0,220.0,43.5,-788.0
2023-09-26 17:00:00,2023-09-26 17:02:00,0,2787190097,3,115015.0,1.0,long,2023-09-26 17:54:52,114850.0,-33.0,,52.86666666666667,165.0,-165.0,-33.5,-821.5
2023-09-26 17:10:00,2023-09-26 17:12:00,1,2787192639,3,114880.0,1.0,short,2023-09-26 17:54:52,114860.0,4.0,,42.86666666666667,20.0,20.0,3.5,-818.0
2023-09-26 17:36:00,2023-09-26 17:38:00,1,2787201952,3,114820.0,1.0,short,2023-09-26 17:54:52,114865.0,-9.0,,16.866666666666667,45.0,-45.0,-9.5,-827.5
2023-09-26 17:44:00,2023-09-26 17:45:59,1,2787205481,3,114765.0,1.0,short,2023-09-26 17:54:52,114865.0,-20.0,,8.883333333333333,100.0,-100.0,-20.5,-848.0
2023-09-27 12:20:00,2023-09-27 12:22:03,1,2787774863,3,115120.0,1.0,short,2023-09-27 17:54:50,114955.0,33.0,,332.78333333333336,165.0,165.0,32.5,-815.5
2023-09-27 12:42:00,2023-09-27 12:44:00,1,2787845423,3,115030.0,1.0,short,2023-09-27 17:54:50,114955.0,15.0,,310.8333333333333,75.0,75.0,14.5,-801.0
2023-09-27 13:04:00,2023-09-27 13:06:00,1,2787920044,3,114885.0,1.0,short,2023-09-27 17:54:50,114945.0,-12.0,,288.8333333333333,60.0,-60.0,-12.5,-813.5
2023-09-27 13:28:00,2023-09-27 13:30:00,1,2787996311,3,114825.0,1.0,short,2023-09-27 17:54:50,114955.0,-26.0,,264.8333333333333,130.0,-130.0,-26.5,-840.0
2023-09-27 13:32:00,2023-09-27 13:34:00,1,2788008180,3,114790.0,1.0,short,2023-09-27 17:54:51,114955.0,-33.0,,260.85,165.0,-165.0,-33.5,-873.5
2023-09-27 13:54:00,2023-09-27 13:56:00,1,2788088903,3,114850.0,1.0,short,2023-09-27 17:54:51,114955.0,-21.0,,238.85,105.0,-105.0,-21.5,-895.0
2023-09-27 16:04:00,2023-09-27 16:06:00,0,2788859421,3,114765.0,1.0,long,2023-09-27 17:54:51,114940.0,35.0,,108.85,175.0,175.0,34.5,-860.5
2023-09-27 16:30:00,2023-09-27 16:32:00,1,2789058440,3,114550.0,1.0,short,2023-09-27 17:54:51,114955.0,-81.0,,82.85,405.0,-405.0,-81.5,-942.0
2023-09-27 16:50:00,2023-09-27 16:52:00,0,2789227562,3,114700.0,1.0,long,2023-09-27 17:54:51,114930.0,46.0,,62.85,230.0,230.0,45.5,-896.5
2023-09-27 17:18:00,2023-09-27 17:20:00,1,2789287759,3,114770.0,1.0,short,2023-09-27 17:54:51,114940.0,-34.0,,34.85,170.0,-170.0,-34.5,-931.0
2023-09-27 17:32:00,2023-09-27 17:34:00,0,2789304690,3,114860.0,1.0,long,2023-09-27 17:54:51,114940.0,16.0,,20.85,80.0,80.0,15.5,-915.5
2023-09-28 12:18:00,2023-09-28 12:20:00,1,2790251142,3,115720.0,1.0,short,2023-09-28 17:54:52,116465.0,-149.0,,334.8666666666667,745.0,-745.0,-149.5,-1065.0
2023-09-28 12:26:00,2023-09-28 12:28:00,0,2790304554,3,115875.0,1.0,long,2023-09-28 17:54:52,116455.0,116.0,,326.8666666666667,580.0,580.0,115.5,-949.5
2023-09-28 12:30:00,2023-09-28 12:32:00,0,2790332849,3,115940.0,1.0,long,2023-09-28 17:54:52,116455.0,103.0,,322.8666666666667,515.0,515.0,102.5,-847.0
2023-09-28 12:42:00,2023-09-28 12:44:00,0,2790402322,3,116055.0,1.0,long,2023-09-28 17:54:52,116455.0,80.0,,310.8666666666667,400.0,400.0,79.5,-767.5
2023-09-28 13:54:00,2023-09-28 13:56:00,1,2790813763,3,115935.0,1.0,short,2023-09-28 17:54:52,116465.0,-106.0,,238.86666666666667,530.0,-530.0,-106.5,-874.0
2023-09-28 16:02:00,2023-09-28 16:03:59,0,2791560066,3,116150.0,1.0,long,2023-09-28 17:54:52,116455.0,61.0,,110.88333333333334,305.0,305.0,60.5,-813.5
2023-09-28 16:14:00,2023-09-28 16:16:00,0,2791635821,3,116250.0,1.0,long,2023-09-28 17:54:52,116455.0,41.0,,98.86666666666666,205.0,205.0,40.5,-773.0
2023-09-28 16:18:00,2023-09-28 16:20:00,0,2791668435,3,116330.0,1.0,long,2023-09-28 17:54:52,116455.0,25.0,,94.86666666666666,125.0,125.0,24.5,-748.5
2023-09-28 16:22:00,2023-09-28 16:24:00,0,2791697750,3,116420.0,1.0,long,2023-09-28 17:54:52,116455.0,7.0,,90.86666666666666,35.0,35.0,6.5,-742.0
2023-09-28 17:26:00,2023-09-28 17:28:00,1,2791997059,3,116350.0,1.0,short,2023-09-28 17:54:52,116465.0,-23.0,,26.866666666666667,115.0,-115.0,-23.5,-765.5
