time,cstrategy,dd
2019-10-23,-5980.0,-7139.0
2019-10-24,-6114.0,-7273.0
2019-10-25,-6424.0,-7583.0
2019-10-26,,
2019-10-27,,
2019-10-28,-6417.0,-7576.0
2019-10-29,-6545.0,-7704.0
2019-10-30,-6842.0,-8001.0
2019-10-31,-7164.0,-8323.0
2019-11-01,-7205.0,-8364.0
2019-11-02,,
2019-11-03,,
2019-11-04,-7401.0,-8560.0
2019-11-05,-7455.0,-8614.0
2019-11-06,-7168.0,-8327.0
2019-11-07,-7214.0,-8373.0
2019-11-08,-7392.0,-8551.0
2019-11-09,,
2019-11-10,,
2019-11-11,-7742.0,-8901.0
2019-11-12,-7515.0,-8674.0
2019-11-13,-7762.0,-8921.0
2019-11-14,-8065.0,-9224.0
2019-11-15,,
2019-11-16,,
2019-11-17,,
2019-11-18,-7829.0,-8988.0
2019-11-19,-7874.0,-9033.0
2019-11-20,,
2019-11-21,-8539.0,-9698.0
2019-11-22,-8763.0,-9922.0
2019-11-23,,
2019-11-24,,
2019-11-25,-8902.0,-10061.0
2019-11-26,-8707.0,-9866.0
2019-11-27,-9162.0,-10321.0
2019-11-28,-9536.0,-10695.0
2019-11-29,-9756.0,-10915.0
2019-11-30,,
2019-12-01,,
2019-12-02,-9693.0,-10852.0
2019-12-03,-9478.0,-10637.0
2019-12-04,-9401.0,-10560.0
2019-12-05,-9775.0,-10934.0
2019-12-06,-9874.0,-11033.0
2019-12-07,,
2019-12-08,,
2019-12-09,-10119.0,-11278.0
2019-12-10,-10433.0,-11592.0
2019-12-11,-10537.0,-11696.0
2019-12-12,-10621.0,-11780.0
2019-12-13,-10541.0,-11700.0
2019-12-14,,
2019-12-15,,
2019-12-16,-10344.0,-11503.0
2019-12-17,-10383.0,-11542.0
2019-12-18,-9159.0,-10318.0
2019-12-19,-9268.0,-10427.0
2019-12-20,-9221.0,-10380.0
2019-12-21,,
2019-12-22,,
2019-12-23,-8510.0,-9669.0
2019-12-24,,
2019-12-25,,
2019-12-26,-8258.0,-9417.0
2019-12-27,-8357.0,-9516.0
2019-12-28,,
2019-12-29,,
2019-12-30,-7444.0,-8603.0
2019-12-31,,
2020-01-01,,
2020-01-02,-7614.0,-8773.0
2020-01-03,-8133.0,-9292.0
2020-01-04,,
2020-01-05,,
2020-01-06,-8154.0,-9313.0
2020-01-07,-8276.0,-9435.0
2020-01-08,-8916.0,-10075.0
2020-01-09,-9290.0,-10449.0
2020-01-10,-8798.0,-9957.0
2020-01-11,,
2020-01-12,,
2020-01-13,-8265.0,-9424.0
2020-01-14,-8505.0,-9664.0
2020-01-15,-8609.0,-9768.0
2020-01-16,-9002.0,-10161.0
2020-01-17,-9193.0,-10352.0
2020-01-18,,
2020-01-19,,
2020-01-20,-9142.0,-10301.0
2020-01-21,-8274.0,-9433.0
2020-01-22,-8441.0,-9600.0
2020-01-23,-8015.0,-9174.0
2020-01-24,-7853.0,-9012.0
2020-01-25,,
2020-01-26,,
2020-01-27,-7162.0,-8321.0
2020-01-28,-7140.0,-8299.0
2020-01-29,-7091.0,-8250.0
2020-01-30,-7944.0,-9103.0
2020-01-31,-8520.0,-9679.0
2020-02-01,,
2020-02-02,,
2020-02-03,-8445.0,-9604.0
2020-02-04,-8548.0,-9707.0
2020-02-05,-8039.0,-9198.0
2020-02-06,-7222.0,-8381.0
2020-02-07,-6819.0,-7978.0
2020-02-08,,
2020-02-09,,
2020-02-10,-6558.0,-7717.0
2020-02-11,-6613.0,-7772.0
2020-02-12,-6390.0,-7549.0
2020-02-13,-6593.0,-7752.0
2020-02-14,-6558.0,-7717.0
2020-02-15,,
2020-02-16,,
2020-02-17,-6682.0,-7841.0
2020-02-18,-8236.0,-9395.0
2020-02-19,-8214.0,-9373.0
2020-02-20,-8100.0,-9259.0
2020-02-21,-7925.0,-9084.0
2020-02-22,,
2020-02-23,,
2020-02-24,,
2020-02-25,,
2020-02-26,-7470.0,-8629.0
2020-02-27,-7884.0,-9043.0
2020-02-28,-6259.0,-7418.0
2020-02-29,,
2020-03-01,,
2020-03-02,-6321.0,-7480.0
2020-03-03,-6604.0,-7763.0
2020-03-04,-6475.0,-7634.0
2020-03-05,-6850.0,-8009.0
2020-03-06,-6961.0,-8120.0
2020-03-07,,
2020-03-08,,
2020-03-09,-6922.0,-8081.0
2020-03-10,-7368.0,-8527.0
2020-03-11,-5308.0,-6467.0
2020-03-12,-5311.0,-6470.0
2020-03-13,-3430.0,-4589.0
2020-03-14,,
2020-03-15,,
2020-03-16,-3880.0,-5039.0
2020-03-17,-4245.0,-5404.0
2020-03-18,-3716.0,-4875.0
2020-03-19,-1804.0,-2963.0
2020-03-20,-1980.0,-3139.0
2020-03-21,,
2020-03-22,,
2020-03-23,-2743.0,-3902.0
2020-03-24,-2859.0,-4018.0
2020-03-25,-1411.0,-2570.0
2020-03-26,-1775.0,-2934.0
2020-03-27,-2320.0,-3479.0
2020-03-28,,
2020-03-29,,
2020-03-30,-2321.0,-3480.0
2020-03-31,-770.0,-1929.0
2020-04-01,-1319.0,-2478.0
2020-04-02,-1242.0,-2401.0
2020-04-03,-890.0,-2049.0
2020-04-04,,
2020-04-05,,
2020-04-06,-1149.0,-2308.0
2020-04-07,-1991.0,-3150.0
2020-04-08,-1862.0,-3021.0
2020-04-09,-2578.0,-3737.0
2020-04-10,,
2020-04-11,,
2020-04-12,,
2020-04-13,-2664.0,-3823.0
2020-04-14,-1916.0,-3075.0
2020-04-15,-1822.0,-2981.0
2020-04-16,-2319.0,-3478.0
2020-04-17,-2071.0,-3230.0
2020-04-18,,
2020-04-19,,
2020-04-20,-768.0,-1927.0
2020-04-21,,
2020-04-22,-1078.0,-2237.0
2020-04-23,340.0,-819.0
2020-04-24,337.0,-822.0
2020-04-25,,
2020-04-26,,
2020-04-27,45.0,-1114.0
2020-04-28,-427.0,-1586.0
2020-04-29,-815.0,-1974.0
2020-04-30,-630.0,-1789.0
2020-05-01,,
2020-05-02,,
2020-05-03,,
2020-05-04,-246.0,-1405.0
2020-05-05,-63.0,-1222.0
2020-05-06,195.0,-964.0
2020-05-07,538.0,-621.0
2020-05-08,-119.0,-1278.0
2020-05-09,,
2020-05-10,,
2020-05-11,-551.0,-1710.0
2020-05-12,168.0,-991.0
2020-05-13,-282.0,-1441.0
2020-05-14,1687.0,0.0
2020-05-15,1371.0,-316.0
2020-05-16,,
2020-05-17,,
2020-05-18,1162.0,-525.0
2020-05-19,-46.0,-1733.0
2020-05-20,-129.0,-1816.0
2020-05-21,-822.0,-2509.0
2020-05-22,533.0,-1154.0
2020-05-23,,
2020-05-24,,
2020-05-25,409.0,-1278.0
2020-05-26,558.0,-1129.0
2020-05-27,1256.0,-431.0
2020-05-28,114.0,-1573.0
2020-05-29,-360.0,-2047.0
2020-05-30,,
2020-05-31,,
2020-06-01,-379.0,-2066.0
2020-06-02,-263.0,-1950.0
2020-06-03,-132.0,-1819.0
2020-06-04,-209.0,-1896.0
2020-06-05,-1931.0,-3618.0
2020-06-06,,
2020-06-07,,
2020-06-08,-1289.0,-2976.0
2020-06-09,-1305.0,-2992.0
2020-06-10,-1720.0,-3407.0
2020-06-11,,
2020-06-12,-1642.0,-3329.0
2020-06-13,,
2020-06-14,,
2020-06-15,-2732.0,-4419.0
2020-06-16,-3055.0,-4742.0
2020-06-17,-2468.0,-4155.0
2020-06-18,-2161.0,-3848.0
2020-06-19,-2017.0,-3704.0
2020-06-20,,
2020-06-21,,
2020-06-22,-2348.0,-4035.0
2020-06-23,-1758.0,-3445.0
2020-06-24,-1948.0,-3635.0
2020-06-25,-2114.0,-3801.0
2020-06-26,-2699.0,-4386.0
2020-06-27,,
2020-06-28,,
2020-06-29,-2283.0,-3970.0
2020-06-30,-2160.0,-3847.0
2020-07-01,-2404.0,-4091.0
2020-07-02,-2592.0,-4279.0
2020-07-03,-2909.0,-4596.0
2020-07-04,,
2020-07-05,,
2020-07-06,-2761.0,-4448.0
2020-07-07,-2984.0,-4671.0
2020-07-08,-3200.0,-4887.0
2020-07-09,-3369.0,-5056.0
2020-07-10,-3633.0,-5320.0
2020-07-11,,
2020-07-12,,
2020-07-13,-2428.0,-4115.0
2020-07-14,-1874.0,-3561.0
2020-07-15,-2833.0,-4520.0
2020-07-16,-2949.0,-4636.0
2020-07-17,-2246.0,-3933.0
2020-07-18,,
2020-07-19,,
2020-07-20,-2279.0,-3966.0
2020-07-21,-2460.0,-4147.0
2020-07-22,-2980.0,-4667.0
2020-07-23,-3947.0,-5634.0
2020-07-24,-4434.0,-6121.0
2020-07-25,,
2020-07-26,,
2020-07-27,-4724.0,-6411.0
2020-07-28,-4680.0,-6367.0
2020-07-29,-4936.0,-6623.0
2020-07-30,-3785.0,-5472.0
2020-07-31,-4147.0,-5834.0
2020-08-01,,
2020-08-02,,
2020-08-03,-4262.0,-5949.0
2020-08-04,-3720.0,-5407.0
2020-08-05,-3334.0,-5021.0
2020-08-06,-3325.0,-5012.0
2020-08-07,-2963.0,-4650.0
2020-08-08,,
2020-08-09,,
2020-08-10,-1876.0,-3563.0
2020-08-11,-1927.0,-3614.0
2020-08-12,-1377.0,-3064.0
2020-08-13,-805.0,-2492.0
2020-08-14,-964.0,-2651.0
2020-08-15,,
2020-08-16,,
2020-08-17,-299.0,-1986.0
2020-08-18,-345.0,-2032.0
2020-08-19,-744.0,-2431.0
2020-08-20,-223.0,-1910.0
2020-08-21,-468.0,-2155.0
2020-08-22,,
2020-08-23,,
2020-08-24,-502.0,-2189.0
2020-08-25,-768.0,-2455.0
2020-08-26,352.0,-1335.0
2020-08-27,-68.0,-1755.0
2020-08-28,-11.0,-1698.0
2020-08-29,,
2020-08-30,,
2020-08-31,31.0,-1656.0
2020-09-01,3.0,-1684.0
2020-09-02,-106.0,-1793.0
2020-09-03,341.0,-1346.0
2020-09-04,1061.0,-626.0
2020-09-05,,
2020-09-06,,
2020-09-07,,
2020-09-08,885.0,-802.0
2020-09-09,730.0,-957.0
2020-09-10,974.0,-713.0
2020-09-11,1005.0,-682.0
2020-09-12,,
2020-09-13,,
2020-09-14,1526.0,-161.0
2020-09-15,1346.0,-341.0
2020-09-16,1089.0,-598.0
2020-09-17,1409.0,-278.0
2020-09-18,2323.0,-28.0
2020-09-19,,
2020-09-20,,
2020-09-21,2297.0,-330.0
2020-09-22,2311.0,-316.0
2020-09-23,1263.0,-1364.0
2020-09-24,733.0,-1894.0
2020-09-25,1497.0,-1130.0
2020-09-26,,
2020-09-27,,
2020-09-28,1190.0,-1437.0
2020-09-29,1835.0,-792.0
2020-09-30,1675.0,-952.0
2020-10-01,1821.0,-806.0
2020-10-02,2309.0,-318.0
2020-10-03,,
2020-10-04,,
2020-10-05,2340.0,-287.0
2020-10-06,2171.0,-723.0
2020-10-07,2063.0,-831.0
2020-10-08,1752.0,-1142.0
2020-10-09,1479.0,-1415.0
2020-10-10,,
2020-10-11,,
2020-10-12,,
2020-10-13,1674.0,-1220.0
2020-10-14,1603.0,-1291.0
2020-10-15,1698.0,-1196.0
2020-10-16,1536.0,-1358.0
2020-10-17,,
2020-10-18,,
2020-10-19,1462.0,-1432.0
2020-10-20,849.0,-2045.0
2020-10-21,774.0,-2120.0
2020-10-22,1141.0,-1753.0
2020-10-23,969.0,-1925.0
2020-10-24,,
2020-10-25,,
2020-10-26,1657.0,-1237.0
2020-10-27,3374.0,0.0
2020-10-28,4565.0,0.0
2020-10-29,4982.0,0.0
2020-10-30,4411.0,-598.0
2020-10-31,,
2020-11-01,,
2020-11-02,,
2020-11-03,4238.0,-771.0
2020-11-04,3806.0,-1203.0
2020-11-05,4447.0,-562.0
2020-11-06,4438.0,-571.0
2020-11-07,,
2020-11-08,,
2020-11-09,4749.0,-260.0
2020-11-10,4685.0,-324.0
2020-11-11,4104.0,-905.0
2020-11-12,4635.0,-374.0
2020-11-13,4603.0,-406.0
2020-11-14,,
2020-11-15,,
2020-11-16,5550.0,-87.0
2020-11-17,5928.0,-170.0
2020-11-18,5794.0,-304.0
2020-11-19,5450.0,-648.0
2020-11-20,5451.0,-647.0
2020-11-21,,
2020-11-22,,
2020-11-23,5171.0,-927.0
2020-11-24,5355.0,-743.0
2020-11-25,5211.0,-887.0
2020-11-26,5055.0,-1043.0
2020-11-27,4972.0,-1126.0
2020-11-28,,
2020-11-29,,
2020-11-30,4668.0,-1430.0
2020-12-01,4783.0,-1315.0
2020-12-02,4933.0,-1165.0
2020-12-03,4738.0,-1360.0
2020-12-04,4532.0,-1566.0
2020-12-05,,
2020-12-06,,
2020-12-07,4718.0,-1380.0
2020-12-08,4460.0,-1638.0
2020-12-09,4064.0,-2034.0
2020-12-10,4095.0,-2003.0
2020-12-11,4101.0,-1997.0
2020-12-12,,
2020-12-13,,
2020-12-14,4429.0,-1669.0
2020-12-15,4643.0,-1455.0
2020-12-16,3699.0,-2399.0
2020-12-17,3455.0,-2643.0
2020-12-18,3821.0,-2277.0
2020-12-19,,
2020-12-20,,
2020-12-21,4125.0,-1973.0
2020-12-22,4236.0,-1862.0
2020-12-23,4091.0,-2007.0
2020-12-24,,
2020-12-25,,
2020-12-26,,
2020-12-27,,
2020-12-28,5288.0,-810.0
2020-12-29,5206.0,-892.0
2020-12-30,5570.0,-528.0
2020-12-31,,
2021-01-01,,
2021-01-02,,
2021-01-03,,
2021-01-04,6431.0,-108.0
2021-01-05,6502.0,-182.0
2021-01-06,7007.0,0.0
2021-01-07,7581.0,0.0
2021-01-08,8205.0,-69.0
2021-01-09,,
2021-01-10,,
2021-01-11,8951.0,-25.0
2021-01-12,8773.0,-212.0
2021-01-13,8426.0,-559.0
2021-01-14,8282.0,-703.0
2021-01-15,8350.0,-635.0
2021-01-16,,
2021-01-17,,
2021-01-18,8944.0,-41.0
2021-01-19,8753.0,-359.0
2021-01-20,9175.0,-115.0
2021-01-21,9355.0,-33.0
2021-01-22,8721.0,-667.0
2021-01-23,,
2021-01-24,,
2021-01-25,,
2021-01-26,9853.0,-190.0
2021-01-27,11139.0,0.0
2021-01-28,11458.0,-71.0
2021-01-29,11727.0,-75.0
2021-01-30,,
2021-01-31,,
2021-02-01,11616.0,-242.0
2021-02-02,11434.0,-451.0
2021-02-03,10999.0,-886.0
2021-02-04,11040.0,-845.0
2021-02-05,10445.0,-1440.0
2021-02-06,,
2021-02-07,,
2021-02-08,10708.0,-1177.0
2021-02-09,10574.0,-1311.0
2021-02-10,10268.0,-1617.0
2021-02-11,11012.0,-873.0
2021-02-12,11271.0,-614.0
2021-02-13,,
2021-02-14,,
2021-02-15,,
2021-02-16,,
2021-02-17,11336.0,-549.0
2021-02-18,11689.0,-196.0
2021-02-19,11290.0,-595.0
2021-02-20,,
2021-02-21,,
2021-02-22,12946.0,0.0
2021-02-23,13766.0,-20.0
2021-02-24,13887.0,-158.0
2021-02-25,15023.0,0.0
2021-02-26,16350.0,-186.0
2021-02-27,,
2021-02-28,,
2021-03-01,16455.0,-81.0
2021-03-02,16215.0,-999.0
2021-03-03,14726.0,-2488.0
2021-03-04,14593.0,-2621.0
2021-03-05,14869.0,-2345.0
2021-03-06,,
2021-03-07,,
2021-03-08,15191.0,-2023.0
2021-03-09,15019.0,-2195.0
2021-03-10,15214.0,-2000.0
2021-03-11,15452.0,-1762.0
2021-03-12,15567.0,-1647.0
2021-03-13,,
2021-03-14,,
2021-03-15,15718.0,-1496.0
2021-03-16,15671.0,-1543.0
2021-03-17,15791.0,-1423.0
2021-03-18,15655.0,-1559.0
2021-03-19,15627.0,-1587.0
2021-03-20,,
2021-03-21,,
2021-03-22,15489.0,-1725.0
2021-03-23,14837.0,-2377.0
2021-03-24,14885.0,-2329.0
2021-03-25,15610.0,-1604.0
2021-03-26,16054.0,-1160.0
2021-03-27,,
2021-03-28,,
2021-03-29,15879.0,-1335.0
2021-03-30,15691.0,-1523.0
2021-03-31,15506.0,-1708.0
2021-04-01,15934.0,-1280.0
2021-04-02,,
2021-04-03,,
2021-04-04,,
2021-04-05,15757.0,-1457.0
2021-04-06,15756.0,-1458.0
2021-04-07,15848.0,-1366.0
2021-04-08,15858.0,-1356.0
2021-04-09,15283.0,-1931.0
2021-04-10,,
2021-04-11,,
2021-04-12,15089.0,-2125.0
2021-04-13,15014.0,-2200.0
2021-04-14,14741.0,-2473.0
2021-04-15,14556.0,-2658.0
2021-04-16,14339.0,-2875.0
2021-04-17,,
2021-04-18,,
2021-04-19,14180.0,-3034.0
2021-04-20,14255.0,-2959.0
2021-04-21,,
2021-04-22,14256.0,-2958.0
2021-04-23,14001.0,-3213.0
2021-04-24,,
2021-04-25,,
2021-04-26,13822.0,-3392.0
2021-04-27,14721.0,-2493.0
2021-04-28,15940.0,-1274.0
2021-04-29,15951.0,-1263.0
2021-04-30,16046.0,-1168.0
2021-05-01,,
2021-05-02,,
2021-05-03,15959.0,-1255.0
2021-05-04,15573.0,-1641.0
2021-05-05,15395.0,-1819.0
2021-05-06,15588.0,-1626.0
2021-05-07,15802.0,-1412.0
2021-05-08,,
2021-05-09,,
2021-05-10,15431.0,-1783.0
2021-05-11,15368.0,-1846.0
2021-05-12,15714.0,-1500.0
2021-05-13,15395.0,-1819.0
2021-05-14,15239.0,-1975.0
2021-05-15,,
2021-05-16,,
2021-05-17,14709.0,-2505.0
2021-05-18,14406.0,-2808.0
2021-05-19,14974.0,-2240.0
2021-05-20,14765.0,-2449.0
2021-05-21,14629.0,-2585.0
2021-05-22,,
2021-05-23,,
2021-05-24,15235.0,-1979.0
2021-05-25,15240.0,-1974.0
2021-05-26,15061.0,-2153.0
2021-05-27,14759.0,-2455.0
2021-05-28,14879.0,-2335.0
2021-05-29,,
2021-05-30,,
2021-05-31,14947.0,-2267.0
2021-06-01,14980.0,-2234.0
2021-06-02,15075.0,-2139.0
2021-06-03,,
2021-06-04,14859.0,-2355.0
2021-06-05,,
2021-06-06,,
2021-06-07,15032.0,-2182.0
2021-06-08,15112.0,-2102.0
2021-06-09,14850.0,-2364.0
2021-06-10,14529.0,-2685.0
2021-06-11,14447.0,-2767.0
2021-06-12,,
2021-06-13,,
2021-06-14,14551.0,-2663.0
2021-06-15,14463.0,-2751.0
2021-06-16,13938.0,-3276.0
2021-06-17,14153.0,-3061.0
2021-06-18,14075.0,-3139.0
2021-06-19,,
2021-06-20,,
2021-06-21,13905.0,-3309.0
2021-06-22,14559.0,-2655.0
2021-06-23,15402.0,-1812.0
2021-06-24,15328.0,-1886.0
2021-06-25,16529.0,-685.0
2021-06-26,,
2021-06-27,,
2021-06-28,16262.0,-952.0
